400.0;150.0;180.0;10.0
380.0;150.0;0.0;33.0
420.0;150.0;0.0;33.0
380.0;110.0;0.0;10.0
420.0;110.0;0.0;10.0
640.0;410.0;0.0;10.0
660.0;410.0;0.0;10.0
680.0;410.0;0.0;10.0
680.0;430.0;0.0;10.0
740.0;370.0;0.0;10.0
740.0;350.0;0.0;43.0
760.0;290.0;0.0;13.0
780.0;290.0;0.0;13.0
760.0;270.0;0.0;10.0
740.0;270.0;0.0;10.0
720.0;270.0;0.0;10.0
700.0;270.0;0.0;10.0
680.0;270.0;0.0;10.0
660.0;270.0;0.0;10.0
640.0;270.0;0.0;10.0
620.0;270.0;0.0;10.0
600.0;250.0;0.0;10.0
620.0;250.0;0.0;10.0
580.0;250.0;0.0;10.0
560.0;250.0;0.0;10.0
540.0;250.0;0.0;10.0
520.0;250.0;0.0;10.0
500.0;250.0;0.0;10.0
500.0;230.0;0.0;10.0
500.0;210.0;0.0;10.0
500.0;190.0;0.0;10.0
500.0;170.0;0.0;10.0
500.0;150.0;0.0;10.0
500.0;130.0;0.0;10.0
500.0;110.0;0.0;10.0
420.0;350.0;0.0;20.0
380.0;350.0;0.0;20.0
380.0;370.0;360.0;10.0
400.0;370.0;360.0;10.0
420.0;370.0;360.0;10.0
840.0;330.0;0.0;10.0
700.0;430.0;0.0;20.0
720.0;430.0;0.0;20.0
740.0;430.0;0.0;20.0
760.0;430.0;0.0;20.0
780.0;430.0;0.0;20.0
800.0;430.0;0.0;20.0
820.0;430.0;0.0;20.0
840.0;430.0;0.0;20.0
880.0;390.0;0.0;30.0
920.0;350.0;0.0;33.0
940.0;430.0;0.0;13.0
940.0;410.0;0.0;40.0
860.0;430.0;0.0;20.0
880.0;430.0;0.0;20.0
900.0;430.0;0.0;20.0
920.0;430.0;0.0;20.0
960.0;430.0;0.0;20.0
980.0;430.0;0.0;20.0
1000.0;390.0;0.0;20.0
1020.0;430.0;0.0;20.0
1040.0;430.0;0.0;20.0
1060.0;410.0;0.0;30.0
1100.0;370.0;0.0;33.0
1140.0;410.0;0.0;30.0
1220.0;410.0;0.0;30.0
1200.0;370.0;0.0;33.0
1060.0;430.0;0.0;20.0
1080.0;430.0;0.0;20.0
1100.0;430.0;0.0;20.0
1120.0;430.0;0.0;20.0
1140.0;430.0;0.0;20.0
1160.0;430.0;0.0;20.0
1180.0;430.0;0.0;20.0
1200.0;430.0;0.0;20.0
1220.0;430.0;0.0;20.0
1220.0;290.0;0.0;10.0
1240.0;290.0;0.0;10.0
1300.0;330.0;0.0;10.0
1340.0;370.0;0.0;30.0
1240.0;430.0;0.0;20.0
1260.0;430.0;0.0;20.0
1280.0;430.0;0.0;20.0
1300.0;430.0;0.0;20.0
1320.0;430.0;0.0;20.0
1340.0;430.0;0.0;20.0
1340.0;330.0;180.0;20.0
1340.0;310.0;0.0;10.0
1340.0;290.0;0.0;10.0
880.0;350.0;180.0;20.0
820.0;290.0;180.0;20.0
940.0;290.0;180.0;20.0
1100.0;310.0;180.0;20.0
1140.0;310.0;180.0;20.0
1120.0;310.0;180.0;20.0
1080.0;310.0;180.0;20.0
1160.0;310.0;180.0;20.0
1000.0;290.0;180.0;20.0
1400.0;310.0;0.0;30.0
1480.0;330.0;0.0;10.0
1480.0;350.0;0.0;10.0
1480.0;390.0;0.0;10.0
1480.0;410.0;0.0;10.0
1440.0;250.0;0.0;30.0
1520.0;230.0;0.0;10.0
1540.0;230.0;0.0;10.0
1460.0;330.0;-90.0;20.0
1460.0;350.0;-90.0;20.0
1460.0;390.0;-90.0;20.0
1460.0;410.0;-90.0;20.0
1360.0;430.0;0.0;20.0
1380.0;430.0;0.0;20.0
1400.0;430.0;0.0;20.0
1420.0;430.0;0.0;20.0
1440.0;430.0;0.0;20.0
1460.0;430.0;0.0;20.0
1480.0;430.0;0.0;20.0
1500.0;430.0;0.0;20.0
1520.0;430.0;0.0;20.0
1540.0;430.0;0.0;20.0
