460.0;310.0;-90.0;10.0
480.0;310.0;-90.0;10.0
500.0;310.0;-90.0;10.0
520.0;310.0;-90.0;10.0
540.0;310.0;0.0;10.0
540.0;290.0;0.0;10.0
540.0;270.0;0.0;10.0
540.0;250.0;0.0;10.0
540.0;230.0;0.0;10.0
520.0;230.0;0.0;10.0
500.0;230.0;0.0;10.0
480.0;230.0;0.0;10.0
500.0;270.0;0.0;10.0
560.0;230.0;90.0;20.0
560.0;250.0;90.0;20.0
560.0;270.0;90.0;20.0
560.0;290.0;90.0;20.0
560.0;310.0;90.0;20.0
540.0;330.0;180.0;20.0
520.0;330.0;180.0;20.0
500.0;330.0;180.0;20.0
480.0;330.0;180.0;20.0
460.0;330.0;180.0;20.0
460.0;210.0;360.0;20.0
480.0;210.0;360.0;20.0
500.0;210.0;360.0;20.0
520.0;210.0;360.0;20.0
540.0;210.0;360.0;20.0
420.0;390.0;0.0;31.0
420.0;430.0;0.0;21.0
400.0;430.0;0.0;21.0
380.0;430.0;0.0;21.0
360.0;430.0;0.0;21.0
340.0;430.0;0.0;21.0
320.0;430.0;0.0;21.0
300.0;430.0;0.0;21.0
280.0;430.0;0.0;21.0
300.0;230.0;180.0;21.0
280.0;230.0;180.0;21.0
320.0;230.0;180.0;21.0
400.0;130.0;180.0;21.0
380.0;130.0;180.0;21.0
420.0;130.0;180.0;21.0
440.0;130.0;180.0;21.0
460.0;130.0;180.0;21.0
380.0;110.0;180.0;11.0
400.0;110.0;180.0;11.0
420.0;110.0;180.0;11.0
440.0;110.0;180.0;11.0
460.0;110.0;180.0;11.0
320.0;210.0;180.0;11.0
300.0;210.0;180.0;11.0
280.0;210.0;180.0;11.0
480.0;410.0;180.0;11.0
500.0;410.0;180.0;11.0
520.0;410.0;180.0;11.0
520.0;430.0;180.0;11.0
480.0;430.0;180.0;11.0
460.0;430.0;360.0;20.0
440.0;430.0;360.0;20.0
540.0;430.0;360.0;20.0
560.0;430.0;360.0;20.0
640.0;430.0;0.0;10.0
640.0;410.0;0.0;10.0
640.0;370.0;0.0;10.0
640.0;350.0;0.0;10.0
760.0;350.0;0.0;10.0
760.0;370.0;0.0;10.0
760.0;410.0;0.0;10.0
760.0;430.0;0.0;10.0
660.0;430.0;0.0;20.0
740.0;430.0;0.0;20.0
740.0;350.0;180.0;20.0
660.0;350.0;180.0;20.0
620.0;350.0;180.0;20.0
620.0;430.0;360.0;20.0
780.0;430.0;360.0;20.0
780.0;350.0;540.0;20.0
780.0;330.0;720.0;10.0
760.0;330.0;720.0;10.0
740.0;330.0;720.0;10.0
660.0;330.0;720.0;10.0
640.0;330.0;720.0;10.0
620.0;330.0;720.0;10.0
660.0;310.0;720.0;20.0
620.0;310.0;720.0;20.0
740.0;310.0;720.0;20.0
780.0;310.0;720.0;20.0
760.0;310.0;0.0;10.0
640.0;310.0;0.0;10.0
640.0;290.0;0.0;10.0
760.0;290.0;0.0;10.0
700.0;390.0;0.0;33.0
